0.03	 A0:23	 A1:132	 A2:63	 T:22.20
3.13	 A0:24	 A1:132	 A2:63	 T:22.20
2.96	 B0:73	 B1:111	 B2:84	 T:nan
3.13	 C0:10	 C1:126	 C2:94	 T:22.20
2.96	 D0:11	 D1:152	 D2:74	 T:nan

3.21	 A0:24	 A1:132	 A2:64	 T:22.20
3.03	 B0:73	 B1:111	 B2:84	 T:nan
3.21	 C0:10	 C1:126	 C2:94	 T:22.20
3.03	 D0:11	 D1:152	 D2:74	 T:nan

3.29	 A0:24	 A1:132	 A2:64	 T:22.20
3.11	 B0:73	 B1:111	 B2:84	 T:nan
3.29	 C0:10	 C1:125	 C2:94	 T:22.20
3.11	 D0:11	 D1:152	 D2:75	 T:nan

3.36	 A0:24	 A1:131	 A2:64	 T:22.20
3.18	 B0:73	 B1:111	 B2:84	 T:nan
3.36	 C0:10	 C1:126	 C2:94	 T:22.20
3.18	 D0:11	 D1:152	 D2:74	 T:nan

3.44	 A0:24	 A1:132	 A2:63	 T:22.20
3.25	 B0:73	 B1:111	 B2:84	 T:nan
3.44	 C0:10	 C1:126	 C2:94	 T:22.20
3.25	 D0:11	 D1:152	 D2:74	 T:nan

3.52	 A0:24	 A1:132	 A2:64	 T:22.20
3.33	 B0:73	 B1:111	 B2:84	 T:nan
3.52	 C0:10	 C1:126	 C2:94	 T:22.20
3.33	 D0:11	 D1:152	 D2:75	 T:nan

3.60	 A0:24	 A1:132	 A2:63	 T:22.20
3.40	 B0:73	 B1:111	 B2:84	 T:nan
3.59	 C0:10	 C1:126	 C2:94	 T:22.20
3.40	 D0:11	 D1:152	 D2:75	 T:nan

3.67	 A0:24	 A1:132	 A2:63	 T:22.20
3.47	 B0:73	 B1:111	 B2:84	 T:nan
3.67	 C0:10	 C1:125	 C2:94	 T:22.20
3.47	 D0:11	 D1:152	 D2:74	 T:nan

3.75	 A0:24	 A1:132	 A2:64	 T:22.20
3.54	 B0:73	 B1:111	 B2:84	 T:nan
3.75	 C0:10	 C1:125	 C2:94	 T:22.20
3.54	 D0:11	 D1:152	 D2:74	 T:nan

3.83	 A0:24	 A1:132	 A2:63	 T:22.20
3.62	 B0:73	 B1:111	 B2:84	 T:nan
3.82	 C0:10	 C1:126	 C2:93	 T:22.20
3.62	 D0:11	 D1:152	 D2:74	 T:nan

3.90	 A0:24	 A1:132	 A2:63	 T:22.20
3.69	 B0:73	 B1:111	 B2:84	 T:nan
3.90	 C0:9	 C1:125	 C2:93	 T:22.20
3.69	 D0:11	 D1:152	 D2:75	 T:nan

3.98	 A0:24	 A1:132	 A2:63	 T:22.20
3.76	 B0:73	 B1:111	 B2:83	 T:nan
3.98	 C0:10	 C1:126	 C2:93	 T:22.20
3.76	 D0:11	 D1:152	 D2:75	 T:nan

4.06	 A0:24	 A1:132	 A2:63	 T:22.20
3.83	 B0:73	 B1:111	 B2:83	 T:nan
4.05	 C0:10	 C1:125	 C2:93	 T:22.20
3.83	 D0:11	 D1:152	 D2:74	 T:nan

4.13	 A0:24	 A1:132	 A2:63	 T:22.20
3.91	 B0:73	 B1:111	 B2:83	 T:nan
4.13	 C0:10	 C1:125	 C2:93	 T:22.20
3.91	 D0:11	 D1:152	 D2:74	 T:nan

4.21	 A0:23	 A1:131	 A2:63	 T:22.20
3.98	 B0:73	 B1:111	 B2:83	 T:nan
4.21	 C0:10	 C1:125	 C2:94	 T:22.20
3.98	 D0:11	 D1:152	 D2:74	 T:nan

4.29	 A0:24	 A1:132	 A2:63	 T:22.20
4.07	 B0:73	 B1:111	 B2:83	 T:nan
4.28	 C0:10	 C1:126	 C2:93	 T:22.20
4.07	 D0:11	 D1:152	 D2:75	 T:nan

4.36	 A0:24	 A1:132	 A2:63	 T:22.20
4.13	 B0:73	 B1:111	 B2:83	 T:nan
4.36	 C0:10	 C1:125	 C2:93	 T:22.20
4.13	 D0:11	 D1:152	 D2:74	 T:nan

4.44	 A0:24	 A1:132	 A2:64	 T:22.20
4.20	 B0:73	 B1:111	 B2:83	 T:nan
4.44	 C0:10	 C1:125	 C2:93	 T:22.20
4.20	 D0:11	 D1:152	 D2:75	 T:nan

4.52	 A0:24	 A1:132	 A2:63	 T:22.20
4.27	 B0:73	 B1:111	 B2:83	 T:nan
4.51	 C0:10	 C1:125	 C2:93	 T:22.20
4.27	 D0:11	 D1:152	 D2:75	 T:nan

4.59	 A0:24	 A1:131	 A2:64	 T:22.20
4.34	 B0:73	 B1:111	 B2:83	 T:nan
4.59	 C0:10	 C1:125	 C2:93	 T:22.20
4.34	 D0:11	 D1:152	 D2:74	 T:nan

4.67	 A0:24	 A1:132	 A2:64	 T:22.20
4.42	 B0:73	 B1:111	 B2:83	 T:nan
4.67	 C0:10	 C1:126	 C2:93	 T:22.20
4.42	 D0:11	 D1:152	 D2:74	 T:nan

4.75	 A0:24	 A1:132	 A2:63	 T:22.20
4.49	 B0:73	 B1:111	 B2:83	 T:nan
4.75	 C0:10	 C1:125	 C2:93	 T:22.20
4.49	 D0:11	 D1:152	 D2:74	 T:nan

4.83	 A0:24	 A1:132	 A2:64	 T:22.20
4.56	 B0:73	 B1:111	 B2:83	 T:nan
4.82	 C0:10	 C1:125	 C2:93	 T:22.20
4.56	 D0:11	 D1:152	 D2:74	 T:nan

4.90	 A0:24	 A1:132	 A2:63	 T:22.20
4.63	 B0:73	 B1:111	 B2:83	 T:nan
4.90	 C0:10	 C1:125	 C2:93	 T:22.20
4.64	 D0:11	 D1:152	 D2:74	 T:nan

4.98	 A0:24	 A1:132	 A2:63	 T:22.20
4.71	 B0:73	 B1:111	 B2:83	 T:nan
4.98	 C0:10	 C1:125	 C2:93	 T:22.20
4.71	 D0:11	 D1:152	 D2:74	 T:nan

5.06	 A0:24	 A1:131	 A2:64	 T:22.20
4.78	 B0:73	 B1:111	 B2:82	 T:nan
5.05	 C0:10	 C1:125	 C2:93	 T:22.20
4.78	 D0:11	 D1:152	 D2:74	 T:nan

5.13	 A0:24	 A1:132	 A2:64	 T:22.20
4.85	 B0:73	 B1:111	 B2:82	 T:nan
5.13	 C0:10	 C1:125	 C2:93	 T:22.20
4.85	 D0:11	 D1:152	 D2:74	 T:nan

5.21	 A0:24	 A1:132	 A2:64	 T:22.20
4.93	 B0:73	 B1:111	 B2:83	 T:nan
5.21	 C0:10	 C1:125	 C2:93	 T:22.20
4.93	 D0:11	 D1:152	 D2:74	 T:nan

5.29	 A0:24	 A1:132	 A2:64	 T:22.20
5.00	 B0:73	 B1:111	 B2:82	 T:nan
5.28	 C0:10	 C1:126	 C2:93	 T:22.20
5.00	 D0:11	 D1:152	 D2:75	 T:nan

5.36	 A0:24	 A1:131	 A2:64	 T:22.20
5.07	 B0:73	 B1:111	 B2:82	 T:nan
5.36	 C0:10	 C1:125	 C2:94	 T:22.20
5.07	 D0:11	 D1:152	 D2:75	 T:nan

5.44	 A0:24	 A1:132	 A2:64	 T:22.20
5.14	 B0:72	 B1:111	 B2:82	 T:nan
5.44	 C0:10	 C1:125	 C2:93	 T:22.20
5.15	 D0:11	 D1:152	 D2:74	 T:nan

5.52	 A0:24	 A1:132	 A2:64	 T:22.20
5.22	 B0:72	 B1:111	 B2:82	 T:nan
5.52	 C0:10	 C1:125	 C2:93	 T:22.20
5.22	 D0:11	 D1:152	 D2:74	 T:nan

5.59	 A0:24	 A1:132	 A2:64	 T:22.20
5.29	 B0:73	 B1:111	 B2:82	 T:nan
5.59	 C0:10	 C1:125	 C2:93	 T:22.20
5.29	 D0:11	 D1:152	 D2:74	 T:nan

5.67	 A0:24	 A1:132	 A2:64	 T:22.20
5.36	 B0:72	 B1:111	 B2:82	 T:nan
5.67	 C0:10	 C1:125	 C2:93	 T:22.20
5.36	 D0:11	 D1:152	 D2:75	 T:nan

5.75	 A0:24	 A1:132	 A2:63	 T:22.20
5.44	 B0:72	 B1:111	 B2:82	 T:nan
5.75	 C0:10	 C1:125	 C2:93	 T:22.20
5.44	 D0:11	 D1:152	 D2:75	 T:nan

5.83	 A0:24	 A1:131	 A2:64	 T:22.20
5.51	 B0:72	 B1:111	 B2:82	 T:nan
5.82	 C0:10	 C1:125	 C2:94	 T:22.20
5.51	 D0:11	 D1:152	 D2:75	 T:nan

5.90	 A0:24	 A1:132	 A2:64	 T:22.20
5.58	 B0:72	 B1:111	 B2:82	 T:nan
5.90	 C0:10	 C1:125	 C2:93	 T:22.20
5.58	 D0:11	 D1:152	 D2:75	 T:nan

5.98	 A0:23	 A1:132	 A2:64	 T:22.20
5.65	 B0:72	 B1:111	 B2:82	 T:nan
5.98	 C0:9	 C1:125	 C2:93	 T:22.20
5.66	 D0:11	 D1:152	 D2:75	 T:nan

6.06	 A0:24	 A1:132	 A2:64	 T:22.20
5.73	 B0:72	 B1:111	 B2:82	 T:nan
6.05	 C0:10	 C1:125	 C2:93	 T:22.20
5.73	 D0:11	 D1:152	 D2:75	 T:nan

6.13	 A0:24	 A1:132	 A2:64	 T:22.20
5.80	 B0:73	 B1:111	 B2:82	 T:nan
6.13	 C0:10	 C1:125	 C2:93	 T:22.20
5.80	 D0:11	 D1:152	 D2:75	 T:nan

6.21	 A0:24	 A1:132	 A2:64	 T:22.20
5.87	 B0:73	 B1:111	 B2:82	 T:nan
6.21	 C0:10	 C1:125	 C2:93	 T:22.20
5.87	 D0:11	 D1:152	 D2:75	 T:nan

6.29	 A0:24	 A1:132	 A2:64	 T:22.20
5.95	 B0:73	 B1:111	 B2:81	 T:nan
6.28	 C0:10	 C1:125	 C2:93	 T:22.20
5.95	 D0:11	 D1:152	 D2:75	 T:nan

6.36	 A0:24	 A1:132	 A2:64	 T:22.20
6.02	 B0:73	 B1:111	 B2:81	 T:nan
6.36	 C0:10	 C1:125	 C2:94	 T:22.20
6.02	 D0:11	 D1:152	 D2:75	 T:nan

6.44	 A0:24	 A1:132	 A2:64	 T:22.20
6.09	 B0:73	 B1:111	 B2:81	 T:nan
6.44	 C0:10	 C1:125	 C2:93	 T:22.20
6.09	 D0:11	 D1:151	 D2:75	 T:nan

6.52	 A0:24	 A1:132	 A2:63	 T:22.20
6.16	 B0:73	 B1:111	 B2:81	 T:nan
6.51	 C0:10	 C1:125	 C2:93	 T:22.20
6.16	 D0:11	 D1:152	 D2:75	 T:nan

6.59	 A0:24	 A1:132	 A2:63	 T:22.20
6.24	 B0:73	 B1:111	 B2:81	 T:nan
6.59	 C0:10	 C1:125	 C2:93	 T:22.20
6.24	 D0:11	 D1:152	 D2:75	 T:nan

6.67	 A0:24	 A1:132	 A2:63	 T:22.20
6.31	 B0:73	 B1:110	 B2:81	 T:nan
6.67	 C0:10	 C1:125	 C2:93	 T:22.20
6.31	 D0:11	 D1:152	 D2:75	 T:nan

6.75	 A0:24	 A1:132	 A2:64	 T:22.20
6.38	 B0:72	 B1:111	 B2:81	 T:nan
6.75	 C0:10	 C1:125	 C2:93	 T:22.20
6.38	 D0:11	 D1:151	 D2:75	 T:nan

6.83	 A0:24	 A1:132	 A2:63	 T:22.20
6.45	 B0:73	 B1:111	 B2:81	 T:nan
6.82	 C0:10	 C1:125	 C2:93	 T:22.20
6.45	 D0:11	 D1:152	 D2:75	 T:nan

6.90	 A0:24	 A1:132	 A2:63	 T:22.20
6.53	 B0:73	 B1:111	 B2:81	 T:nan
6.90	 C0:9	 C1:125	 C2:93	 T:22.20
6.53	 D0:11	 D1:152	 D2:75	 T:nan

6.98	 A0:24	 A1:132	 A2:63	 T:22.20
6.60	 B0:73	 B1:111	 B2:81	 T:nan
6.98	 C0:10	 C1:125	 C2:93	 T:22.20
6.60	 D0:11	 D1:152	 D2:75	 T:nan

7.06	 A0:24	 A1:131	 A2:64	 T:22.20
6.67	 B0:73	 B1:111	 B2:81	 T:nan
7.05	 C0:10	 C1:125	 C2:93	 T:22.20
6.67	 D0:11	 D1:152	 D2:75	 T:nan

7.14	 A0:23	 A1:132	 A2:63	 T:22.20
6.75	 B0:73	 B1:111	 B2:81	 T:nan
7.13	 C0:10	 C1:125	 C2:93	 T:22.20
6.75	 D0:11	 D1:152	 D2:75	 T:nan

7.21	 A0:24	 A1:132	 A2:63	 T:22.20
6.82	 B0:73	 B1:111	 B2:81	 T:nan
7.21	 C0:9	 C1:125	 C2:93	 T:22.20
6.82	 D0:11	 D1:152	 D2:75	 T:nan

7.29	 A0:23	 A1:132	 A2:64	 T:22.20
6.89	 B0:73	 B1:110	 B2:81	 T:nan
7.28	 C0:10	 C1:125	 C2:93	 T:22.20
6.89	 D0:11	 D1:152	 D2:75	 T:nan

7.36	 A0:23	 A1:131	 A2:63	 T:22.20
6.96	 B0:73	 B1:111	 B2:81	 T:nan
7.36	 C0:10	 C1:125	 C2:92	 T:22.20
6.96	 D0:11	 D1:152	 D2:75	 T:nan

7.44	 A0:24	 A1:131	 A2:63	 T:22.20
7.03	 B0:72	 B1:111	 B2:81	 T:nan
7.44	 C0:10	 C1:125	 C2:93	 T:22.20
7.04	 D0:11	 D1:152	 D2:75	 T:nan

7.52	 A0:24	 A1:132	 A2:63	 T:22.20
7.11	 B0:73	 B1:111	 B2:81	 T:nan
7.51	 C0:10	 C1:125	 C2:93	 T:22.20
7.11	 D0:11	 D1:151	 D2:75	 T:nan

7.60	 A0:24	 A1:132	 A2:63	 T:22.20
7.18	 B0:72	 B1:111	 B2:81	 T:nan
7.59	 C0:10	 C1:125	 C2:93	 T:22.20
7.18	 D0:11	 D1:152	 D2:75	 T:nan

7.67	 A0:24	 A1:131	 A2:64	 T:22.20
7.25	 B0:72	 B1:111	 B2:81	 T:nan
7.67	 C0:9	 C1:125	 C2:92	 T:22.20
7.26	 D0:11	 D1:152	 D2:75	 T:nan

7.75	 A0:24	 A1:132	 A2:63	 T:22.20
7.33	 B0:72	 B1:111	 B2:81	 T:nan
7.74	 C0:10	 C1:125	 C2:93	 T:22.20
7.33	 D0:11	 D1:152	 D2:75	 T:nan

7.83	 A0:24	 A1:132	 A2:63	 T:22.20
7.40	 B0:72	 B1:110	 B2:81	 T:nan
7.82	 C0:10	 C1:125	 C2:93	 T:22.20
7.40	 D0:11	 D1:152	 D2:75	 T:nan

7.90	 A0:24	 A1:132	 A2:63	 T:22.20
7.47	 B0:72	 B1:111	 B2:81	 T:nan
7.90	 C0:10	 C1:125	 C2:92	 T:22.20
7.47	 D0:11	 D1:152	 D2:75	 T:nan

7.98	 A0:23	 A1:132	 A2:64	 T:22.20
7.55	 B0:72	 B1:110	 B2:81	 T:nan
7.97	 C0:10	 C1:125	 C2:92	 T:22.20
7.55	 D0:11	 D1:152	 D2:75	 T:nan

8.06	 A0:23	 A1:132	 A2:64	 T:22.20
7.62	 B0:72	 B1:111	 B2:81	 T:nan
8.05	 C0:10	 C1:124	 C2:93	 T:22.20
7.62	 D0:11	 D1:152	 D2:75	 T:nan

8.14	 A0:24	 A1:132	 A2:64	 T:22.20
7.69	 B0:72	 B1:110	 B2:81	 T:nan
8.14	 C0:10	 C1:125	 C2:93	 T:22.20
7.69	 D0:11	 D1:152	 D2:75	 T:nan

8.21	 A0:23	 A1:132	 A2:63	 T:22.20
7.76	 B0:72	 B1:111	 B2:81	 T:nan
8.20	 C0:10	 C1:125	 C2:93	 T:22.20
7.76	 D0:11	 D1:152	 D2:75	 T:nan

8.29	 A0:24	 A1:132	 A2:64	 T:22.20
7.84	 B0:72	 B1:111	 B2:80	 T:nan
8.28	 C0:10	 C1:125	 C2:93	 T:22.20
7.84	 D0:11	 D1:152	 D2:75	 T:nan

8.37	 A0:24	 A1:132	 A2:63	 T:22.20
7.91	 B0:72	 B1:111	 B2:80	 T:nan
8.36	 C0:10	 C1:125	 C2:93	 T:22.20
7.91	 D0:11	 D1:152	 D2:75	 T:nan

8.44	 A0:24	 A1:131	 A2:64	 T:22.20
7.98	 B0:72	 B1:111	 B2:80	 T:nan
8.43	 C0:10	 C1:125	 C2:93	 T:22.20
7.98	 D0:11	 D1:152	 D2:75	 T:nan

8.52	 A0:24	 A1:132	 A2:63	 T:22.20
8.07	 B0:72	 B1:111	 B2:80	 T:nan
8.51	 C0:10	 C1:125	 C2:92	 T:22.20
8.07	 D0:11	 D1:152	 D2:75	 T:nan

8.60	 A0:24	 A1:132	 A2:64	 T:22.20
8.13	 B0:72	 B1:111	 B2:80	 T:nan
8.59	 C0:10	 C1:125	 C2:93	 T:22.20
8.13	 D0:11	 D1:152	 D2:75	 T:nan

8.67	 A0:24	 A1:132	 A2:64	 T:22.20
8.20	 B0:72	 B1:111	 B2:80	 T:nan
8.66	 C0:10	 C1:125	 C2:92	 T:22.20
8.20	 D0:11	 D1:152	 D2:74	 T:nan

8.75	 A0:24	 A1:131	 A2:64	 T:22.20
8.27	 B0:72	 B1:110	 B2:80	 T:nan
8.74	 C0:10	 C1:125	 C2:92	 T:22.20
8.27	 D0:11	 D1:152	 D2:74	 T:nan

8.83	 A0:24	 A1:132	 A2:64	 T:22.20
8.35	 B0:72	 B1:111	 B2:80	 T:nan
8.82	 C0:10	 C1:125	 C2:92	 T:22.20
8.35	 D0:11	 D1:152	 D2:74	 T:nan

8.90	 A0:24	 A1:131	 A2:64	 T:22.20
8.42	 B0:72	 B1:111	 B2:80	 T:nan
8.89	 C0:10	 C1:125	 C2:92	 T:22.20
8.42	 D0:11	 D1:152	 D2:75	 T:nan

8.98	 A0:24	 A1:132	 A2:64	 T:22.20
8.49	 B0:73	 B1:111	 B2:80	 T:nan
8.97	 C0:10	 C1:125	 C2:93	 T:22.20
8.49	 D0:11	 D1:152	 D2:74	 T:nan

9.06	 A0:24	 A1:132	 A2:64	 T:22.20
8.56	 B0:73	 B1:111	 B2:80	 T:nan
9.05	 C0:10	 C1:125	 C2:93	 T:22.20
8.56	 D0:11	 D1:152	 D2:74	 T:nan

9.14	 A0:24	 A1:132	 A2:64	 T:22.20
8.64	 B0:73	 B1:110	 B2:80	 T:nan
9.12	 C0:10	 C1:125	 C2:93	 T:22.20
8.64	 D0:11	 D1:152	 D2:75	 T:nan

9.21	 A0:24	 A1:132	 A2:64	 T:22.20
8.71	 B0:72	 B1:110	 B2:80	 T:nan
9.20	 C0:10	 C1:125	 C2:92	 T:22.20
8.71	 D0:11	 D1:152	 D2:74	 T:nan

9.29	 A0:24	 A1:131	 A2:64	 T:22.20
